id,name,email,role,password,department,phone,bio,joined_at
44e7ff4b-2c5a-4824-a8ec-d6bb0af744d6,"Cameron Keller",student04230@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-230-1510,"Synthetic student profile for presentation demos.",2021-11-21
f25f0867-3047-4e23-af0a-b648196ddc1e,"Dakota Ramsey",student04231@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-231-1547,"Synthetic student profile for presentation demos.",2021-12-08
13dad67b-01f9-49df-b9ab-18c5f10845c5,"Emerson Ellis",student04232@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-232-1584,"Synthetic student profile for presentation demos.",2021-12-25
cd5cec73-9ebc-4133-9928-4c7dd8baf547,"Finley Lawson",student04233@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-233-1621,"Synthetic student profile for presentation demos.",2022-01-11
4b0d3783-0a84-440e-8bc7-1a4cb992e302,"Harper Sawyer",student04234@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-234-1658,"Synthetic student profile for presentation demos.",2022-01-28
86748d26-bc58-447b-87f9-43fcb7abc121,"Hayden Foster",student04235@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-235-1695,"Synthetic student profile for presentation demos.",2022-02-14
e40eb6f6-d979-41a0-9a13-f1d13696948c,"Jamie Murray",student04236@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-236-1732,"Synthetic student profile for presentation demos.",2022-03-03
7503d1c8-76c5-4f81-85d0-4ab35a5f6e20,"Kendall Turner",student04237@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-237-1769,"Synthetic student profile for presentation demos.",2022-03-20
f77dbf23-e4ee-421e-9712-260dd2ee7a5d,"Logan Griffin",student04238@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-238-1806,"Synthetic student profile for presentation demos.",2022-04-06
e2a232aa-7c47-4eda-a9af-443aa2b2e6de,"Rowan Norris",student04239@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-239-1843,"Synthetic student profile for presentation demos.",2022-04-23
ac16de65-eb1e-4e4e-b8a7-12547ee84b1b,"Alex Anderson",student04240@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-240-1880,"Synthetic student profile for presentation demos.",2022-05-10
fa1b0ac4-5c47-4805-b098-ab99ada44e40,"Jordan Hayes",student04241@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-241-1917,"Synthetic student profile for presentation demos.",2022-05-27
87c99bd6-c6ba-4a3f-8a22-7bf8232273bd,"Taylor Owens",student04242@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-242-1954,"Synthetic student profile for presentation demos.",2022-06-13
508fb636-d407-48d1-9b0f-052a5473cc84,"Morgan Bennett",student04243@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-243-1991,"Synthetic student profile for presentation demos.",2022-06-30
cd02770e-60dd-436d-b18b-ece7ece633cd,"Casey Ingram",student04244@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-244-2028,"Synthetic student profile for presentation demos.",2022-07-17
09d6861c-bed1-430a-afa6-04c90d6e4584,"Avery Prescott",student04245@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-245-2065,"Synthetic student profile for presentation demos.",2022-08-03
61a17c21-eb4d-46e4-a402-bb188b100f16,"Parker Campbell",student04246@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-246-2102,"Synthetic student profile for presentation demos.",2022-08-20
e88dc140-befa-4a75-ac28-9a0e2fab3aac,"Riley Jensen",student04247@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-247-2139,"Synthetic student profile for presentation demos.",2022-09-06
fd7b5edf-c4bd-45a1-a5e5-4b21ccce63c6,"Quinn Quincy",student04248@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-248-2176,"Synthetic student profile for presentation demos.",2022-09-23
1e70646b-f284-4df6-974c-51fe14184ad5,"Skyler Dawson",student04249@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-249-2213,"Synthetic student profile for presentation demos.",2022-10-10
af922e4c-ff7d-45c0-9ae7-1de6c4489609,"Cameron Keller",student04250@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-250-2250,"Synthetic student profile for presentation demos.",2022-10-27
734b2a76-e7b1-4f0a-ae33-28c708eef8ad,"Dakota Ramsey",student04251@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-251-2287,"Synthetic student profile for presentation demos.",2022-11-13
5b65fdde-ca23-4781-b47e-fe4eb45f95be,"Emerson Ellis",student04252@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-252-2324,"Synthetic student profile for presentation demos.",2022-11-30
c5b12e2c-54bc-4d07-a589-e2e526720fbd,"Finley Lawson",student04253@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-253-2361,"Synthetic student profile for presentation demos.",2022-12-17
d5143ee0-8066-440d-ba01-7db1661d74d8,"Harper Sawyer",student04254@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-254-2398,"Synthetic student profile for presentation demos.",2023-01-03
74a059f9-8b84-4572-8fcf-19ecbaaed0f5,"Hayden Foster",student04255@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-255-2435,"Synthetic student profile for presentation demos.",2023-01-20
ffc81dc6-e5f1-47ce-8ec5-58f86a04a9b8,"Jamie Murray",student04256@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-256-2472,"Synthetic student profile for presentation demos.",2023-02-06
90c91097-cacf-45ce-abfa-341880a0ffd6,"Kendall Turner",student04257@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-257-2509,"Synthetic student profile for presentation demos.",2023-02-23
1f944a7d-ad61-48aa-98fb-b201fd9fbe60,"Logan Griffin",student04258@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-258-2546,"Synthetic student profile for presentation demos.",2023-03-12
284781b4-6852-4cb4-8f0c-fc5213c71108,"Rowan Norris",student04259@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-259-2583,"Synthetic student profile for presentation demos.",2023-03-29
5f26afe0-1770-470c-ac70-5571b60c8fc5,"Alex Anderson",student04260@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-260-2620,"Synthetic student profile for presentation demos.",2023-04-15
51dc6abd-ac73-4efa-a777-12c483dcf429,"Jordan Hayes",student04261@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-261-2657,"Synthetic student profile for presentation demos.",2023-05-02
840ca5a5-6934-4ee8-968c-ec2eee265900,"Taylor Owens",student04262@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-262-2694,"Synthetic student profile for presentation demos.",2023-05-19
7291312e-23a2-431c-9301-301663cef323,"Morgan Bennett",student04263@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-263-2731,"Synthetic student profile for presentation demos.",2023-06-05
68bf2e6a-fde2-4b02-8428-fa161ee50fe2,"Casey Ingram",student04264@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-264-2768,"Synthetic student profile for presentation demos.",2023-06-22
2988bb91-3054-44d7-b5ff-4ed04a917f31,"Avery Prescott",student04265@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-265-2805,"Synthetic student profile for presentation demos.",2023-07-09
cf6c340e-4078-4d0f-aa2d-fcdeccaef31b,"Parker Campbell",student04266@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-266-2842,"Synthetic student profile for presentation demos.",2023-07-26
03c13a32-9fa8-43bb-bfe8-55c682fb98a7,"Riley Jensen",student04267@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-267-2879,"Synthetic student profile for presentation demos.",2023-08-12
0bf40a42-75b2-4118-813a-21812f308cec,"Quinn Quincy",student04268@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-268-2916,"Synthetic student profile for presentation demos.",2023-08-29
8996b0b6-025e-435e-9b1f-d3c4d8a0248d,"Skyler Dawson",student04269@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-269-2953,"Synthetic student profile for presentation demos.",2023-09-15
2c152122-b518-42c8-86c3-b8f6f65ca947,"Cameron Keller",student04270@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-270-2990,"Synthetic student profile for presentation demos.",2023-10-02
123a4fbc-0962-4535-9ea2-669ee22a79f3,"Dakota Ramsey",student04271@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-271-3027,"Synthetic student profile for presentation demos.",2023-10-19
442097e5-e336-4a95-ab9f-5cf8c620284c,"Emerson Ellis",student04272@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-272-3064,"Synthetic student profile for presentation demos.",2023-11-05
4b9cd2f8-ce93-4718-824c-ad149f8cc474,"Finley Lawson",student04273@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-273-3101,"Synthetic student profile for presentation demos.",2023-11-22
48c40dcb-c4e5-4ce0-b7e0-b8bd10aab549,"Harper Sawyer",student04274@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-274-3138,"Synthetic student profile for presentation demos.",2023-12-09
d7062ef5-c5ed-48fc-aade-0fc91b6502cf,"Hayden Foster",student04275@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-275-3175,"Synthetic student profile for presentation demos.",2023-12-26
1738bd4d-3079-44af-8303-0c29a7c08e01,"Jamie Murray",student04276@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-276-3212,"Synthetic student profile for presentation demos.",2024-01-12
19034ee1-415d-4c74-a513-b6a367857eb2,"Kendall Turner",student04277@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-277-3249,"Synthetic student profile for presentation demos.",2024-01-29
8043a02e-7809-493a-b0ec-b73cbb5532ee,"Logan Griffin",student04278@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-278-3286,"Synthetic student profile for presentation demos.",2024-02-15
56b3b550-61d5-4dff-86b1-2e3f099f84a2,"Rowan Norris",student04279@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-279-3323,"Synthetic student profile for presentation demos.",2024-03-03
e1225868-a08e-47fc-b14d-8de05dc4d9cd,"Alex Anderson",student04280@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-280-3360,"Synthetic student profile for presentation demos.",2024-03-20
a7282c9c-75bf-4b1c-a949-0fb433048331,"Jordan Hayes",student04281@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-281-3397,"Synthetic student profile for presentation demos.",2024-04-06
16526669-f58b-4dcd-ab1f-5be9821314be,"Taylor Owens",student04282@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-282-3434,"Synthetic student profile for presentation demos.",2024-04-23
f6085f28-ab67-429b-8dbe-da05bab3d7dd,"Morgan Bennett",student04283@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-283-3471,"Synthetic student profile for presentation demos.",2024-05-10
38c44067-ce1d-4f8f-bd3d-a4589c74b417,"Casey Ingram",student04284@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-284-3508,"Synthetic student profile for presentation demos.",2024-05-27
dcf49bca-4f24-42eb-ba5c-f516b7f49a46,"Avery Prescott",student04285@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-285-3545,"Synthetic student profile for presentation demos.",2024-06-13
0bb87de7-dfdd-4f46-968c-8b25625cd3f1,"Parker Campbell",student04286@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-286-3582,"Synthetic student profile for presentation demos.",2024-06-30
f8f7d14b-0790-4328-a3c0-ef73716f5e95,"Riley Jensen",student04287@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-287-3619,"Synthetic student profile for presentation demos.",2024-07-17
bd1134ab-968b-4dae-a5dc-6e63218f5429,"Quinn Quincy",student04288@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-288-3656,"Synthetic student profile for presentation demos.",2024-08-03
812df877-6299-4adc-ac57-ce171c2405bb,"Skyler Dawson",student04289@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-289-3693,"Synthetic student profile for presentation demos.",2024-08-20
9acecec5-71ff-40d2-b8e7-afb5b7405124,"Cameron Keller",student04290@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-290-3730,"Synthetic student profile for presentation demos.",2024-09-06
75ecb226-f805-4057-90da-bdc06b7181d7,"Dakota Ramsey",student04291@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-291-3767,"Synthetic student profile for presentation demos.",2024-09-23
6252ecf4-a7d0-442e-93bf-db5477898026,"Emerson Ellis",student04292@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-292-3804,"Synthetic student profile for presentation demos.",2024-10-10
46b91744-9dd5-42b1-b6e3-3682f2ae094b,"Finley Lawson",student04293@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-293-3841,"Synthetic student profile for presentation demos.",2024-10-27
23716388-26d5-40e3-9c21-13d5c353efd7,"Harper Sawyer",student04294@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-294-3878,"Synthetic student profile for presentation demos.",2024-11-13
2cedce2d-5941-4279-8c32-652b13b482d9,"Hayden Foster",student04295@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-295-3915,"Synthetic student profile for presentation demos.",2024-11-30
f58276c9-7cc5-48a7-b6b1-be6150ae740d,"Jamie Murray",student04296@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-296-3952,"Synthetic student profile for presentation demos.",2024-12-17
53fd6d5a-9693-4163-9148-bcb62caa2fad,"Kendall Turner",student04297@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-297-3989,"Synthetic student profile for presentation demos.",2025-01-03
9fae48b3-0fa7-47d1-b8da-abe3af4acd00,"Logan Griffin",student04298@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-298-4026,"Synthetic student profile for presentation demos.",2025-01-20
d55de8ed-fcbf-486c-9db3-d702c5d39538,"Rowan Norris",student04299@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-299-4063,"Synthetic student profile for presentation demos.",2025-02-06
e2809ec2-8cc7-494d-aca4-5ddb71e058ea,"Alex Anderson",student04300@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-300-4100,"Synthetic student profile for presentation demos.",2025-02-23
b9ab2807-aca3-47bd-b260-af2e2f8233bf,"Jordan Hayes",student04301@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-301-4137,"Synthetic student profile for presentation demos.",2025-03-12
251073a5-910e-4460-a24b-410f98930bb2,"Taylor Owens",student04302@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-302-4174,"Synthetic student profile for presentation demos.",2025-03-29
b46842c0-6356-4ecc-91c9-239e15e51ed0,"Morgan Bennett",student04303@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-303-4211,"Synthetic student profile for presentation demos.",2025-04-15
92340028-719e-4504-b99d-ce74bdbd4545,"Casey Ingram",student04304@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-304-4248,"Synthetic student profile for presentation demos.",2025-05-02
fdf5561f-2117-4e0a-adae-6a257e85ae66,"Avery Prescott",student04305@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-305-4285,"Synthetic student profile for presentation demos.",2025-05-19
2b27ba58-a160-4760-b77b-c13a5661360f,"Parker Campbell",student04306@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-306-4322,"Synthetic student profile for presentation demos.",2025-06-05
7b487a29-130f-4927-90e7-12fd44a597d1,"Riley Jensen",student04307@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-307-4359,"Synthetic student profile for presentation demos.",2025-06-22
b8819c5a-47ce-43c7-9806-e517a81ed3cd,"Quinn Quincy",student04308@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-308-4396,"Synthetic student profile for presentation demos.",2025-07-09
34c731a1-330b-4b26-8173-2693bef2b390,"Skyler Dawson",student04309@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-309-4433,"Synthetic student profile for presentation demos.",2025-07-26
a11db660-834d-46a4-84f0-8f70371b13f7,"Cameron Keller",student04310@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-310-4470,"Synthetic student profile for presentation demos.",2025-08-12
3f0b72a5-c0f9-4da6-8416-13a52025bef3,"Dakota Ramsey",student04311@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-311-4507,"Synthetic student profile for presentation demos.",2025-08-29
d13df731-7692-4f44-8ce0-5f4e5c2c340a,"Emerson Ellis",student04312@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-312-4544,"Synthetic student profile for presentation demos.",2025-09-15
b70fcce0-7749-4f3b-b931-86da7eee33e9,"Finley Lawson",student04313@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-313-4581,"Synthetic student profile for presentation demos.",2025-10-02
6afb7f97-d056-4ff7-be96-1474afeba74a,"Harper Sawyer",student04314@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-314-4618,"Synthetic student profile for presentation demos.",2025-10-19
60facc5a-c56c-449d-b506-967bd148e8fa,"Hayden Foster",student04315@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-315-4655,"Synthetic student profile for presentation demos.",2025-11-05
efeeaa55-4b7a-4cde-bae1-9cbd23b0271c,"Jamie Murray",student04316@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-316-4692,"Synthetic student profile for presentation demos.",2025-11-22
702c7b99-200a-458d-ac25-f567cdc5fae1,"Kendall Turner",student04317@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-317-4729,"Synthetic student profile for presentation demos.",2025-12-09
199fb247-5732-4cfd-8e50-1c6e36152e84,"Logan Griffin",student04318@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-318-4766,"Synthetic student profile for presentation demos.",2025-12-26
c7c6fa07-7401-495c-9a20-58ce29424744,"Rowan Norris",student04319@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-319-4803,"Synthetic student profile for presentation demos.",2019-01-14
23e47e6f-90c8-45ab-898e-38d7a7e709ec,"Alex Anderson",student04320@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-320-4840,"Synthetic student profile for presentation demos.",2019-01-31
ec08097f-7ff9-4522-bd1a-f297c835c6e6,"Jordan Hayes",student04321@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-321-4877,"Synthetic student profile for presentation demos.",2019-02-17
3f00ef10-bf66-42bd-a683-d1fa27bf8a1a,"Taylor Owens",student04322@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-322-4914,"Synthetic student profile for presentation demos.",2019-03-06
f7fb79a7-0959-4f10-aa22-0a143e6e7bfa,"Morgan Bennett",student04323@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-323-4951,"Synthetic student profile for presentation demos.",2019-03-23
f37ea1e7-c4a4-4c40-84e2-df5200c0c46c,"Casey Ingram",student04324@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-324-4988,"Synthetic student profile for presentation demos.",2019-04-09
d7c5d19a-9821-4b68-a91a-90cbbf8b8de4,"Avery Prescott",student04325@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-325-5025,"Synthetic student profile for presentation demos.",2019-04-26
a2fd4cfa-5ab5-4d34-ac29-a3f61bf33002,"Parker Campbell",student04326@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-326-5062,"Synthetic student profile for presentation demos.",2019-05-13
454ca474-cbb7-4172-9390-835ba43fff8c,"Riley Jensen",student04327@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-327-5099,"Synthetic student profile for presentation demos.",2019-05-30
688f6c74-a507-415a-a9a7-f68d68394315,"Quinn Quincy",student04328@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-328-5136,"Synthetic student profile for presentation demos.",2019-06-16
f9eec9c4-f289-4404-ac6a-c705d87456b7,"Skyler Dawson",student04329@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-329-5173,"Synthetic student profile for presentation demos.",2019-07-03
b0ace781-478b-4e53-8529-c1de89fc85be,"Cameron Keller",student04330@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-330-5210,"Synthetic student profile for presentation demos.",2019-07-20
2fff776f-e0bf-4741-90d4-2fb5e7624b40,"Dakota Ramsey",student04331@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-331-5247,"Synthetic student profile for presentation demos.",2019-08-06
9557a890-f70f-4785-b037-9d021f3eebff,"Emerson Ellis",student04332@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-332-5284,"Synthetic student profile for presentation demos.",2019-08-23
e19405f7-c809-40c5-a269-a8d69565b2f5,"Finley Lawson",student04333@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-333-5321,"Synthetic student profile for presentation demos.",2019-09-09
ea20b46e-127f-4055-9cb0-c75e14d2da66,"Harper Sawyer",student04334@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-334-5358,"Synthetic student profile for presentation demos.",2019-09-26
9a7f2b1b-8958-4b58-8f73-83f75d79220c,"Hayden Foster",student04335@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-335-5395,"Synthetic student profile for presentation demos.",2019-10-13
07cbb6a8-b6b3-405c-9cb7-7f701f8ff73b,"Jamie Murray",student04336@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-336-5432,"Synthetic student profile for presentation demos.",2019-10-30
922bc8d4-fc21-44d0-b484-dc24d9b3d8ae,"Kendall Turner",student04337@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-337-5469,"Synthetic student profile for presentation demos.",2019-11-16
1efbb43b-32c1-4257-9bcd-76999140d707,"Logan Griffin",student04338@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-338-5506,"Synthetic student profile for presentation demos.",2019-12-03
6c493227-9fa7-4b50-bc84-135cc79d88be,"Rowan Norris",student04339@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-339-5543,"Synthetic student profile for presentation demos.",2019-12-20
16acb86d-2987-4826-bc30-fc4237e4c541,"Alex Anderson",student04340@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-340-5580,"Synthetic student profile for presentation demos.",2020-01-06
4d25df30-2b78-41f1-8f3a-b9a8cde45681,"Jordan Hayes",student04341@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-341-5617,"Synthetic student profile for presentation demos.",2020-01-23
4a67463a-5bd8-4ff2-ad37-c8126ac1e1bd,"Taylor Owens",student04342@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-342-5654,"Synthetic student profile for presentation demos.",2020-02-09
93767507-9e8e-47b2-9d33-811e3910900d,"Morgan Bennett",student04343@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-343-5691,"Synthetic student profile for presentation demos.",2020-02-26
cbecabe9-483a-4c08-9608-3ae6e21235af,"Casey Ingram",student04344@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-344-5728,"Synthetic student profile for presentation demos.",2020-03-14
5414f768-f30d-4240-8670-6e1982659a65,"Avery Prescott",student04345@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-345-5765,"Synthetic student profile for presentation demos.",2020-03-31
4d975645-22a9-4623-b864-cd04d5ec035d,"Parker Campbell",student04346@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-346-5802,"Synthetic student profile for presentation demos.",2020-04-17
5b61e8fc-6dbd-4430-9791-88269a6a6f10,"Riley Jensen",student04347@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-347-5839,"Synthetic student profile for presentation demos.",2020-05-04
8ba8b309-848d-4bc9-a6ac-1ae288b95741,"Quinn Quincy",student04348@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-348-5876,"Synthetic student profile for presentation demos.",2020-05-21
30ac5edc-4c07-43a1-8aa4-5e1a0ae6ec54,"Skyler Dawson",student04349@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-349-5913,"Synthetic student profile for presentation demos.",2020-06-07
8deb4516-b139-452e-b2f4-e20c17d337d3,"Cameron Keller",student04350@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-350-5950,"Synthetic student profile for presentation demos.",2020-06-24
3831699d-ce09-451f-80df-6cfa97babbaf,"Dakota Ramsey",student04351@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-351-5987,"Synthetic student profile for presentation demos.",2020-07-11
615297bc-984f-41c2-93e6-c59ff35611d1,"Emerson Ellis",student04352@demo-school.invalid,student,DemoOnly#Student2026,Psychology,+1-555-352-6024,"Synthetic student profile for presentation demos.",2020-07-28
fcab7cc0-9331-44c2-abbe-5b33df78268b,"Finley Lawson",student04353@demo-school.invalid,student,DemoOnly#Student2026,"Civil Engineering",+1-555-353-6061,"Synthetic student profile for presentation demos.",2020-08-14
d2f3ef79-7f52-4814-a501-46e9640400ef,"Harper Sawyer",student04354@demo-school.invalid,student,DemoOnly#Student2026,"Mechanical Engineering",+1-555-354-6098,"Synthetic student profile for presentation demos.",2020-08-31
ea4346e7-2bae-4517-8a58-82b0b2651ba6,"Hayden Foster",student04355@demo-school.invalid,student,DemoOnly#Student2026,"Political Science",+1-555-355-6135,"Synthetic student profile for presentation demos.",2020-09-17
0fbbd59d-8887-409f-b906-f1454fb2da09,"Jamie Murray",student04356@demo-school.invalid,student,DemoOnly#Student2026,"Computer Science",+1-555-356-6172,"Synthetic student profile for presentation demos.",2020-10-04
8f94d29d-f448-4531-82cb-a5d28a7022b4,"Kendall Turner",student04357@demo-school.invalid,student,DemoOnly#Student2026,"Information Technology",+1-555-357-6209,"Synthetic student profile for presentation demos.",2020-10-21
5bd3c500-7d35-4ede-8140-bf492409bd2d,"Logan Griffin",student04358@demo-school.invalid,student,DemoOnly#Student2026,Mathematics,+1-555-358-6246,"Synthetic student profile for presentation demos.",2020-11-07
a4f7a95d-a2f7-4f69-850e-4bc247ba2147,"Rowan Norris",student04359@demo-school.invalid,student,DemoOnly#Student2026,Physics,+1-555-359-6283,"Synthetic student profile for presentation demos.",2020-11-24
a513f5ed-65ca-45e0-94c9-94f4afa06eb2,"Alex Anderson",student04360@demo-school.invalid,student,DemoOnly#Student2026,Chemistry,+1-555-360-6320,"Synthetic student profile for presentation demos.",2020-12-11
81374527-016a-4b89-ab00-52df51f6114e,"Jordan Hayes",student04361@demo-school.invalid,student,DemoOnly#Student2026,Biology,+1-555-361-6357,"Synthetic student profile for presentation demos.",2020-12-28
df1fea94-5a5b-4c4b-a921-e21253c1869f,"Taylor Owens",student04362@demo-school.invalid,student,DemoOnly#Student2026,Accounting,+1-555-362-6394,"Synthetic student profile for presentation demos.",2021-01-14
7ef2dd32-2ffb-45a0-b5b0-206577a86725,"Morgan Bennett",student04363@demo-school.invalid,student,DemoOnly#Student2026,Marketing,+1-555-363-6431,"Synthetic student profile for presentation demos.",2021-01-31
